code,description,relatedEmdnCodes
55675,"Lysergic acid diethylamide (LSD)/LSD metabolite IVD, kit, spectrophotometry",
53301,"Glucose IVD, kit, spectrophotometry",
52964,"Acetylcholinesterase IVD, kit, spectrophotometry",
59071,"Albumin IVD, kit, spectrophotometry",
58721,Histology/cytology/microbiology image-analysis interpretive software IVD,
36287,Pathology information system,
57782,Immunohistochemistry signal amplification reagent IVD,
56801,"Basal cell cocktail IVD, antibody",
54557,"Multiple tissue-associated protein/tumour marker IVD, reagent",
43716,"Hepatocyte growth factor (HGF) IVD, reagent",
57771,"Immunohistochemistry chromogenic substrate IVD, kit, enzyme immunohistochemistry",
59051,"Acetaminophen IVD, kit, spectrophotometry",
64597,"NTRK gene mutation IVD, kit, nucleic acid technique (NAT)",
59122,Xylene solution substitute IVD,
56906,"Alpha-catenin IVD, antibody",
57049,"Human epidermal growth factor receptor 2 (HER2) protein IVD, control",
52768,"Human papillomavirus (HPV) nucleic acid IVD, control",
43514,Human immunoglobulin M (IgM) animal conjugate antibody reagent IVD,
57772,Immunohistochemistry endogenous avidin/biotin dual blocking reagent IVD,
60257,"HER2/neu/erbB2 mRNA expression IVD, probe",
55444,"Tacrolimus therapeutic drug monitoring IVD, control",
55442,"Tacrolimus therapeutic drug monitoring IVD, kit, enzyme immunoassay (EIA)",
41252,"25-Hydroxy vitamin D3 IVD, control",
41253,"25-Hydroxy vitamin D3 IVD, calibrator",
58436,Point-of-care blood glucose monitoring system,
58413,"Anti-Mullerian hormone (AMH) IVD, kit, enzyme immunoassay (EIA)",
58412,"Anti-Mullerian hormone (AMH) IVD, calibrator",
54587,"Cancer antigen 125 (CA125) IVD, kit, enzyme immunoassay (EIA)",
62542,"Coagulation analyser IVD, point-of-care, battery-powered",
56887,"Cancer antigen 15-3 (CA15-3) IVD, antibody",
60982,"Folate (vitamin B9) IVD, kit, chemiluminescent immunoassay",
59090,"Glycated haemoglobin (HbA1c) IVD, kit, nephelometry/turbidimetry",
54003,"Troponin T IVD, kit, enzyme immunoassay (EIA)",
54000,"Troponin T/Troponin I IVD, control",
54005,"Troponin T IVD, calibrator",
48449,"HIV1/HIV2 antigen/antibody IVD, control",
48446,"HIV1/HIV2 antigen/antibody IVD, kit, chemiluminescent immunoassay",
60779,"Vitamin B12 IVD, kit, chemiluminescent immunoassay",
54397,"Multiple thyroid hormone uptake (T-uptake) IVD, kit, chemiluminescent immunoassay",
49543,"Herpes simplex virus 1 & 2 (HSV1 & 2) immunoglobulin G (IgG) antibody IVD, kit, chemiluminescent immunoassay",
59863,"Treponema pallidum total antibody IVD, kit, chemiluminescent immunoassay",
52442,"Toxoplasma gondii immunoglobulin M (IgM) antibody IVD, kit, chemiluminescent immunoassay",
52438,"Toxoplasma gondii immunoglobulin G (IgG) antibody IVD, kit, chemiluminescent immunoassay",
61025,"Tacrolimus therapeutic drug monitoring IVD, kit, chemiluminescent immunoassay",
60991,"Rubella virus immunoglobulin M (IgM) antibody IVD, kit, chemiluminescent immunoassay",
53775,"Total immunoglobulin E (IgE total) IVD, kit, chemiluminescent immunoassay",
49724,"Cytomegalovirus (CMV) immunoglobulin M (IgM) antibody IVD, kit, chemiluminescent immunoassay",
49713,"Cytomegalovirus (CMV) immunoglobulin G (IgG) antibody IVD, kit, chemiluminescent immunoassay",
54084,"Calcitonin IVD, kit, chemiluminescent immunoassay",
48337,"Hepatitis B virus e-antigen/antibody IVD, kit, chemiluminescent immunoassay",
54484,"25-Hydroxy vitamin D3 IVD, reagent",
48321,"Hepatitis B virus surface antigen IVD, kit, chemiluminescent immunoassay",
54612,"Cytokeratin IVD, kit, chemiluminescent immunoassay",
54571,"Cancer antigen 15-3 (CA15-3) IVD, kit, enzyme immunoassay (EIA)",
54393,"Thyroid stimulating hormone receptor (TSHR) antibody IVD, kit, chemiluminescent immunoassay",
48366,"Hepatitis C virus total antibody IVD, kit, chemiluminescent assay",
48286,"Hepatitis A virus total antibody IVD, kit, chemiluminescent immunoassay",
58348,"Alpha-fetoprotein (AFP) IVD, kit, chemiluminescent immunoassay",
48331,"Hepatitis B virus e-antigen IVD, kit, chemiluminescent immunoassay",
48283,"Hepatitis A virus immunoglobulin M (IgM) antibody IVD, kit, chemiluminescent immunoassay",
54665,"Total prostate specific antigen (tPSA) IVD, kit, chemiluminescent immunoassay",
61078,"Ferritin IVD, kit, chemiluminescent immunoassay",
54615,"Carcinoembryonic antigen (CEA) IVD, kit, chemiluminescent immunoassay",
58729,"Thyroid peroxidase antibody (anti-TPO/microsomal antibody) IVD, kit, chemiluminescent immunoassay",
58728,"Thyroglobulin antibody IVD, kit, chemiluminescent immunoassay",
42167,"Toxoplasma gondii immunoglobulin G (IgG) antibody IVD, control",
42140,"Rubella virus immunoglobulin G (IgG) antibody IVD, control",
52792,"Herpes simplex virus 1 & 2 (HSV1 & 2) immunoglobulin G (IgG) antibody IVD, control",
42025,"Hepatitis E virus total antibody IVD, control",
48348,"Hepatitis B virus e-antigen total antibody IVD, kit, chemiluminescent immunoassay",
48272,"Hepatitis A virus antigen IVD, kit, chemiluminescent immunoassay",
38220,"Multiple tissue-associated protein/tumour marker IVD, control",
41973,"Hepatitis C virus total antibody IVD, control",
55369,"Carbamazepine therapeutic drug monitoring IVD, kit, fluorescent immunoassay",
48352,"Hepatitis C virus antigen IVD, kit, chemiluminescent immunoassay",
61249,"Multiple thyroid marker IVD, control",
30505,"Plasma protein IVD, calibrator",
30506,"Plasma protein IVD, control",
42008,"Hepatitis B virus e-antigen IVD, control",
52994,"Creatine kinase myocardial isoenzyme (CKMB) IVD, kit, spectrophotometry",
49717,"Cytomegalovirus (CMV) immunoglobulin G (IgG) antibody IVD, control",
61014,"Vancomycin therapeutic drug monitoring IVD, kit, nephelometry/turbidimetry",
53747,"Homocysteine IVD, kit, spectrophotometry",
41840,"Calcitonin IVD, calibrator",
30504,"Multiple human hormone IVD, calibrator",
55210,"Multiple thyroid antibody IVD, calibrator",
56657,"Human epididymis protein 4 (HE4) IVD, control",
55443,"Tacrolimus therapeutic drug monitoring IVD, calibrator",
52940,"Total amylase IVD, kit, spectrophotometry",
59073,"Amylase isoenzyme IVD, kit, spectrophotometry",
53999,"Troponin T/Troponin I IVD, calibrator",
38294,"Cytomegalovirus (CMV) immunoglobulin M (IgM) antibody IVD, control",
41984,"Hepatitis B virus core total antibody IVD, control",
48295,"Hepatitis B virus core antigen IVD, kit, chemiluminescent immunoassay",
61417,"Lithium therapeutic drug monitoring IVD, kit, spectrophotometry",
42164,"Toxoplasma gondii immunoglobulin M (IgM) antibody IVD, control",
42142,"Rubella virus immunoglobulin M (IgM) antibody IVD, control",
41387,"Prealbumin (transthyretin) IVD, calibrator",
48316,"Hepatitis B virus surface total antibody IVD, kit, chemiluminescent immunoassay",
38183,"Free (unbound) prostate specific antigen (fPSA) IVD, calibrator",
55431,"Valproic acid therapeutic drug monitoring IVD, calibrator",
41748,"Salicylate IVD, calibrator",
55426,"Primidone therapeutic drug monitoring IVD, kit, fluorescent immunoassay",
55423,"Phenytoin therapeutic drug monitoring IVD, calibrator",
55439,"Cyclosporin A/cyclosporine therapeutic drug monitoring IVD, calibrator",
55522,"Barbiturate IVD, calibrator",
47349,"D-dimer IVD, reagent",
51742,"Beta-haemolytic Group A Streptococcus streptolysin O antibody IVD, kit, enzyme immunoassay (EIA)",
55327,"Digoxin therapeutic drug monitoring IVD, calibrator",
41982,"Hepatitis B virus core immunoglobulin M (IgM) antibody IVD, control",
48298,"Hepatitis B virus core immunoglobulin M (IgM) antibody IVD, kit, chemiluminescent immunoassay",
60812,"Hepatitis B virus surface antigen neutralization IVD, kit, chemiluminescent immunoassay",
42000,"Hepatitis B virus surface antigen IVD, control",
38178,"Cytokeratin IVD, calibrator",
41732,"Myoglobin IVD, control",
54573,"Cancer antigen 19-9 (CA19-9) IVD, kit, enzyme immunoassay (EIA)",
47347,"D-dimer IVD, control",
47348,"D-dimer IVD, calibrator",
51083,Ambulatory insulin infusion pump/blood glucose analyser system,
35838,Ambulatory insulin infusion pump reservoir,
60415,Insulin infusion cannula introducer,
30210,"Multiple blood gas analyte IVD, reagent",
30197,Lithium electrode IVD,
30203,Laboratory pH electrode,
46989,"Troponin I IVD, kit, rapid ICT, clinical",
42405,Diaphragm pessary,
30147,Fixed ramp,
64582,Patient height/weight-measurement standing frame,
64581,Stand-on floor scale base plate,
38267,"Stand-on floor scale, mechanical",
47177,"Vinyl examination/treatment glove, powdered",
63661,Non-woven gauze roll/sheet,
47011,First aid absorbent pad/bandage,
48127,Woven gauze roll/sheet,
41048,Collar and cuff arm sling material,
34084,Wound compression dressing,
40545,"Menstrual pad, unscented",
32673,"Menstrual pad, scented",
60707,Circulating-fluid localized thermal/compression therapy system control unit,
16986,"Automatic-inflation electronic sphygmomanometer, portable, finger",
59133,"Dermal tissue reconstructive material, synthetic mineral",
44103,Pathology information system application software,
31109,Skin electrical conductance meter,
44098,Cardiology information system application software,
54348,"Renin IVD, kit, radioimmunoassay",
58710,Hepatic ultrasound elastography system,
58711,Hepatic ultrasound elastography system applicator,
47556,Jaw physiology evaluation system,
63817,"Dental cheek retractor, home-use",
63979,Patient self-taken medical image communication software,
34972,Cardiac mapping system computer,
63383,Video consultation telemedicine system,
63456,"Biomechanical function analysis system, force-testing, portable",
32686,Perineometer,
67223,Vacuum suction skin/body contouring system,
61782,Pressure monitoring insole,
44091,"Arthroscopic surgical procedure kit, non-medicated, reusable",
45061,"Tendon/ligament bone anchor, bioabsorbable",
66531,Arthroscopic instrument guide,
66530,Meniscus suture anchor,
62723,"Real-time position management respiratory gating system, spirometry",
60925,"Virtual-display rehabilitation system, non-supportive, clinical",
34009,"External manual massager, clinical",
61215,Home pharmaceutical management support software,
38124,Chest-oscillation airway secretion-clearing system,
47917,Non-organic haemostatic agent,
61687,Phalangeal joint arthrodesis implant,
33969,"Surgical vice, bench",
47201,"Collagen haemostatic agent, non-antimicrobial",
62287,Confocal endomicroscopy system,
62288,Confocal endomicroscopy system probe,
44797,Internal spinal fixation system cable,
38071,"Polymer orthopaedic cement restrictor, bioabsorbable",
61247,Orthopaedic cement restrictor sizer,
63046,Autologous adipose tissue reinjection set,
54815,"Multiple Coeliac disease-associated antibody IVD, control",
55079,"Intrinsic factor/parietal cell antibody IVD, control",
54857,"Multiple vasculitis-associated antibody IVD, control",
55035,"Mitochondrial antibody M2 (anti-Mi2) IVD, control",
46766,"Ribosomal phosphoprotein antibody IVD, control",
55211,"Multiple thyroid antibody IVD, control",
54899,"Cyclic citrullinated peptide antibody (anti-CCP) IVD, control",
41691,"Phospholipid antibody IVD, control",
46080,"Multiple extractable nuclear antigen antibody (anti-ENA) screening IVD, control",
35791,Dental amalgam capsule,
45234,Root canal filling-removal solution,
38787,"Cryogenic spray, dental",
65412,Cerebrospinal fluid shunt port/reservoir,
61526,Lumboperitoneal shunt peritoneal catheter,
61399,"Intracerebral infusion/drainage catheter, short-term",
16763,Intracranial pressure monitor,
42545,"Scleral buckling device, non-bioabsorbable",
36237,Lacrimal punctum plug,
47124,Ophthalmic cannula transscleral trocar blade,
58070,"Vitrectomy contact lens, single-use",
16065,Ophthalmic conformer,
45162,Vena cava filter extraction/repositioning kit,
60773,"Carbon dioxide (CO2) IVD, kit, ion-selective electrode (ISE)",
52928,"Total alkaline phosphatase (ALP) IVD, kit, spectrophotometry",
63333,"Urea IVD, kit, spectrophotometry",
53003,"Total creatine kinase (CK) IVD, kit, spectrophotometry",
38381,Radiation protection safe,
38379,Syringe radiation shield,
34131,Vaginal lubricant,
61445,Endoscope clean-storage system,
33718,Fixed-bearing total ankle prosthesis,
33697,"Proximal interphalangeal joint prosthesis, one-piece",
40603,"CT phantom, test object",
62782,Optical surgical navigation device tracking system,
45170,"Stereotactic surgery system probe, single-use",
34191,"Coated femoral stem prosthesis, modular",
43685,"Bacterial species culture isolate identification/antimicrobial susceptibility profile IVD, kit",
60933,Humeral body extension prosthesis,
47875,Bone-nailing compression screw,
44064,"Neurosurgical procedure kit, medicated",
35276,Tendon sheath regeneration implant,
44975,"Medical equipment handle cover, reusable",
37591,"CPAP/BPAP nasal mask, single-use",
61918,Orthopaedic bone pin container,
65079,"Osteotomy guide, single-use",
36982,Ophthalmic ultrasound imaging transducer,
36184,Laser adaptor,
60482,Ureteropelvic stone filtering catheter,
12442,"Corneal marker, single-use",
64551,Corneal resection pressurization tubing set,
32822,Corneal trephine manual instrument,
64552,"Corneal resection holder, reusable",
62703,Microkeratome,
64549,Corneal punch base plate,
64446,"Lens loop, single-use",
64317,"Orbital depressor, single-use",
41018,Orthopaedic CAD/CAM system,
61079,Externally-anchored laparoscopic retraction thread,
61003,Humeral head spacer prosthesis trial,
47900,Orthopaedic implant calibration pin,
60935,Humeral body prosthesis trial,
48180,Ankle prosthesis bearing,
33539,"Carpometacarpal interpositional spacer, non-bioabsorbable",
48181,Coated ankle talus prosthesis,
34202,Uncoated ankle tibia prosthesis,
38073,Metallic orthopaedic cement restrictor,
33701,Elbow radius prosthesis,
48089,Resurfacing humeral head prosthesis,
48183,Uncoated ankle talus prosthesis,
48090,Press-fit shoulder humeral stem prosthesis,
47236,Proton therapy system robotic patient positioner,
62216,Intramuscular injection site nerve-locating/electromyography system,
57834,Assisted reproduction cryotube,
47070,Cervical aspiration catheter,
30882,Assisted reproduction transfer catheter trial,
58943,"Programmable ambulation exoskeleton, clinical",
58137,Endoscopic electromechanical surgical system,
63031,"Mental health/function therapeutic software, screen-viewed",
61507,Gastrointestinal needle catheter,
59693,Neuromuscular transmission lead set,
62137,"Medical/surgical interventional tube/cable securement clip, single-use",
36261,Wheelchair wheel,
32556,Depth electrode,
65176,Multiple ocular dimension meter,
61581,"Pressure algometer/aesthesiometer, mechanical",
13236,"Pupillometer, electrically-powered",
45750,Ophthalmic tonometer tip cover,
30593,Calcium chloride coagulation reagent IVD,
57307,"Polyvalent human immunoglobulin antibody IVD, antibody",
53783,"Total immunoglobulin G (IgG total) IVD, kit, enzyme immunoassay (EIA)",
56273,"Heparin anti-Xa IVD, control",
45791,"Activated protein C resistant factor V (factor V Leiden) IVD, control",
56223,"Activated protein C resistant factor V (factor V Leiden) IVD, kit, clotting",
41694,"Activated protein C resistance ratio (APCR) IVD, control",
56196,"Heparin anti-Xa IVD, calibrator",
47388,"Protein C IVD, kit, chromogenic",
56195,"Heparin anti-Xa IVD, kit, chromogenic",
35643,Cochlear implant system,
47374,Cochlear implant/auditory brainstem implant sound processor,
45734,Corneal topography system analyser,
45222,Light-energy skin surface treatment system applicator,
66961,Bone access cannula stylet,
66274,"Bone awl, single-use",
65554,Anterior spinal tethering system tether,
48164,"Cervical total intervertebral disc prosthesis, modular",
48274,"Hepatitis A virus nucleic acid IVD, kit, nucleic acid technique (NAT)",
49840,"JC virus (JCV) nucleic acid IVD, kit, nucleic acid technique (NAT)",
